13871|68|1|0|0|0.72|10123.39
13981|68|1|0|0|4.51|13314.47
14470|17|2|0|1|2.79|16507.37
14470|32|2|0|1|6.13|69035.1
14470|59|2|0|1|0.78|5666.51
14671|17|2|0|1|0.03|524.97
14735|26|2|0|1|1.39|5573.61
14843|43|2|0|0|2.73|10009.4
14843|62|2|0|0|9.67|32946.38
14843|87|2|0|0|10.72|112161.68
15071|81|2|0|1|1.61|6030.17
15217|23|2|0|1|2.33|8644.7
15217|32|2|0|1|2.13|8203.89
15217|87|2|0|0|3.46|28139.73
15228|81|2|0|1|0.73|4929.17
15328|59|2|0|1|0.4|2002.56
15443|87|1|0|0|0.37|2154.98
15770|32|2|0|1|0.37|2501.86
16282|59|2|0|1|0.75|3485.23
16355|17|2|0|1|0.03|507.07
16488|32|2|0|1|2.74|13908.91
16613|94|2|0|0|2.71|13154.82
16692|15|2|0|1|0.7|4848.52
16692|32|2|0|1|3.71|9212.1
16692|59|2|0|1|1.78|1938.45
16864|32|2|0|1|13.59|81013.5
16921|40|2|0|1|3.13|18825.95
16975|23|2|0|1|2.27|8615.0
17034|59|1|0|1|0.83|4533.09
17043|23|2|0|1|2.71|11181.31
17068|68|1|0|0|0.3|2350.21
17183|43|2|0|0|0.68|3422.03
17321|9|1|0|0|0.64|2897.12
17343|59|2|0|1|0.19|1979.95
17378|17|1|0|1|0.15|373.49
17407|59|1|0|1|1.83|10694.86
17413|81|1|0|1|0.57|2574.85
17434|17|1|0|1|0.27|552.72
17552|59|1|0|1|0.56|3241.93
17552|68|1|0|0|0.78|2921.35
17818|17|1|0|1|0.21|344.17
17977|92|1|0|0|1.35|18496.15
18082|32|2|0|1|2.63|15857.12
18094|59|2|0|1|0.14|688.54
18103|59|2|0|1|2.22|3208.35
18139|52|2|0|1|1.51|6804.36
18158|81|1|0|1|1.85|5872.91
18158|81|2|0|1|1.85|9157.29
18318|81|2|0|1|0.9|5321.87
18372|32|2|0|1|0.71|12493.84
18408|59|2|0|1|0.5|2392.31
18410|32|2|0|1|1.03|4120.04
18438|59|2|0|1|4.31|14004.31
18515|32|2|0|1|0.08|824.66
18581|59|2|0|1|0.2|1524.48
18632|52|1|0|1|8.0|2413.85
18632|52|2|0|1|8.0|32154.15
18976|32|2|0|1|2.08|15692.64
19067|32|2|0|1|0.19|1522.38
19067|59|1|0|1|0.52|1453.38
19067|68|1|0|0|1.76|9145.98
19179|15|2|0|1|1.96|20310.66
19272|81|1|1|1|1.88|3105.21
19515|32|2|0|1|5.01|20926.4
19679|15|2|0|1|3.14|19500.91
19679|32|2|0|1|4.69|32644.4
19679|52|2|0|1|2.62|18905.14
19679|81|2|0|1|2.16|18076.16
19740|17|2|0|1|1.32|5421.3
19740|32|2|0|1|0.39|2102.05
20041|40|2|0|1|2.92|28039.64
20041|59|2|0|1|9.85|51932.14
20041|65|2|0|1|3.66|33797.94
20082|15|2|0|1|1.47|5169.5
20253|59|2|0|1|0.45|2202.43
20693|4|2|1|1|7.18|12821.98
20693|15|2|1|1|5.75|26275.2
20693|26|2|1|1|1.32|8772.94
20693|52|2|1|1|3.23|7582.28
20881|17|1|0|1|0.7|4806.48
20934|59|1|0|1|2.79|4950.94
20943|32|2|0|1|1.41|3408.84
21119|17|1|0|1|0.26|422.65
21119|59|1|0|1|0.21|271.08
21215|17|1|0|1|0.23|1212.0
21394|52|2|0|1|0.34|2151.14
21481|52|2|0|1|0.25|1228.52
21798|59|1|0|1|2.02|5646.19
21807|59|1|0|1|1.02|3936.42
22092|59|1|0|1|1.23|4452.95
22294|17|1|0|1|0.48|2277.16
22630|59|1|0|1|0.83|5726.41
22639|40|2|0|1|0.28|2475.6
22768|59|1|0|1|0.87|3310.83
22879|17|1|0|1|1.65|10000.81
22879|87|1|0|0|1.67|14179.61
22976|32|2|0|1|1.9|14743.08
23093|40|2|0|1|2.84|19101.34
23093|52|1|0|1|1.13|833.69
23093|52|2|0|1|1.13|4547.29
23421|17|1|0|1|0.83|1270.96
23530|32|2|0|1|0.02|491.11
23630|17|1|0|1|1.54|8128.83
23668|59|2|0|1|1.19|9918.61
23812|59|2|0|1|0.31|2634.91
23846|59|2|0|1|1.26|8704.77
23942|81|2|0|1|0.57|5193.04
23974|59|1|0|1|0.59|3937.03
23983|32|2|0|1|1.01|1826.77
24065|94|2|0|0|2.08|13338.89
24195|87|1|0|0|0.68|3396.23
24195|87|2|0|0|0.73|4156.23
24382|59|2|0|1|0.78|4076.53
24392|40|2|0|1|0.64|5238.23
24404|32|2|0|1|9.37|33016.0
24404|81|2|0|1|8.51|25202.45
24945|32|2|0|1|0.69|4385.69
24951|17|1|0|1|0.95|2990.47
25015|32|2|0|1|1.6|15089.03
25026|9|2|0|0|2.41|6844.77
25104|23|2|0|1|2.26|15605.47
25104|52|2|0|1|3.62|25057.87
25104|59|2|0|1|3.48|26848.08
25377|59|1|0|1|2.54|3060.97
25422|59|1|0|1|1.81|6829.97
25422|68|1|0|0|1.28|4288.76
25627|26|2|0|1|0.68|7054.32
25671|9|2|0|0|3.24|6154.23
25671|15|2|0|1|2.82|8840.32
25816|81|1|0|1|1.37|4993.6
25825|17|1|0|1|0.89|4691.72
25885|52|2|0|1|0.06|439.65
25887|68|1|0|0|1.39|1879.05
26094|17|1|0|1|0.28|2473.98
26390|17|1|0|1|0.5|1312.65
26539|15|2|0|1|2.38|14692.82
26725|68|1|0|0|0.15|1406.52
26725|87|1|0|0|0.66|1998.7
26730|17|1|0|1|0.64|825.58
26807|17|2|0|1|0.52|2695.54
26831|40|2|0|1|0.17|1107.6
26954|59|1|0|1|1.56|5575.56
26979|17|1|0|1|2.14|1736.32
26979|59|1|0|1|0.18|664.59
27129|59|1|0|1|0.65|4608.43
27166|59|1|0|1|0.08|157.14
27224|40|2|0|1|0.41|3546.53
27515|32|2|0|1|0.01|452.43
27546|32|2|0|1|0.61|5493.54
27629|32|2|0|1|2.76|17576.66
27761|59|1|0|1|0.98|5128.93
27819|17|1|0|1|9.46|53797.06
27922|81|1|0|1|1.05|3425.9
28134|59|1|0|1|1.89|4097.53
28137|59|2|0|1|0.7|3868.25
28137|87|2|0|0|2.65|27846.59
28156|59|1|0|1|1.63|8371.72
28362|9|2|0|0|0.77|3755.04
28410|17|2|0|1|5.19|23890.83
28477|32|2|0|1|0.62|2134.2
28847|52|2|0|1|0.73|4808.91
28861|17|1|0|1|1.08|4361.3
29262|23|2|0|1|1.48|8988.29
29262|59|2|0|1|4.08|15821.16
29666|59|2|0|1|1.17|9525.61
29831|59|1|0|1|0.47|923.95
30114|59|2|0|1|1.51|5776.74
30139|32|2|0|1|1.86|13854.98
30409|15|2|0|1|0.37|1758.08
30423|17|1|0|1|0.95|4385.08
30628|81|1|0|1|3.18|5326.51
30652|52|2|0|1|0.48|3629.0
30771|9|2|0|0|2.68|14699.69
30936|59|1|0|1|0.41|451.08
31012|68|1|0|0|3.22|8149.53
31153|32|2|0|1|0.1|3012.71
31551|59|1|0|1|0.95|3679.15
31565|68|1|0|0|2.99|8754.68
31622|59|2|0|1|0.42|3854.29
31836|87|1|0|0|1.33|5784.0
31836|87|2|0|0|1.33|8923.78
31838|68|1|0|0|1.38|4810.31
31890|68|1|0|0|1.04|5366.96
31899|17|1|0|1|1.34|5902.45
32006|94|2|0|0|0.23|1335.85
32060|17|1|0|1|6.81|31074.2
32060|81|1|0|1|4.83|31648.61
32437|59|2|0|1|0.71|3710.97
32572|32|2|0|1|0.03|551.71
32660|17|1|0|1|1.15|1951.71
32681|68|1|0|0|0.57|4344.37
32730|59|2|0|1|1.24|9322.26
32795|26|2|0|1|2.63|12830.49
32795|32|2|0|1|5.12|48959.09
32795|59|2|0|1|3.84|31787.31
32896|94|2|0|0|1.52|12853.37
32986|17|1|0|1|0.21|664.41
32997|32|2|0|1|3.47|19682.63
32997|40|2|0|1|2.63|16251.88
33084|59|1|0|1|0.37|723.91
33248|81|2|0|1|4.29|42624.64
33428|59|2|0|1|2.94|14768.31
33453|32|2|0|1|1.32|9241.91
33486|17|2|0|1|8.51|52622.33
33486|55|2|0|1|4.25|14442.47
34190|68|1|0|0|3.78|14411.0
34244|32|2|0|1|5.19|6524.64
34315|59|1|0|1|0.41|3442.51
34407|92|1|0|0|0.69|822.87
34500|32|2|0|1|2.95|4635.95
34512|59|1|0|1|4.85|13864.79
34775|81|2|0|1|3.06|21976.04
34853|59|2|0|1|0.44|2274.02
34922|9|2|0|0|1.34|9515.05
34977|4|2|1|1|1.23|3385.54
35052|87|2|0|0|1.3|14344.02
35100|32|2|0|1|0.86|5850.89
35271|40|2|0|1|5.88|39817.82
35284|59|1|0|1|0.82|2003.63
35287|87|2|0|0|7.59|33405.39
35465|32|2|0|1|3.82|16039.95
35689|68|1|0|0|0.59|2863.01
35719|40|2|0|1|0.88|11583.24
35819|52|2|0|1|0.47|2371.01
35888|59|1|0|1|1.06|1071.87
36088|59|2|0|1|1.99|5686.8
36094|94|2|0|0|1.55|5803.37
36122|59|1|0|1|0.92|5678.66
36123|15|2|0|1|6.72|52740.18
36258|17|1|0|1|1.97|5459.88
36331|59|1|0|1|0.78|3354.46
36468|15|2|0|1|1.91|18765.21
36535|17|1|0|1|1.6|2782.78
36535|59|1|0|1|1.6|1181.85
36708|40|2|0|1|0.55|3520.71
36918|17|1|0|1|2.07|8818.05
37005|81|1|0|1|3.74|26890.33
37371|32|2|0|1|1.16|5446.31
37461|52|2|0|1|3.68|29522.27
37661|59|1|0|1|0.9|9973.41
37826|17|2|0|1|10.15|77762.84
37826|32|2|0|1|4.47|16237.88
38025|59|1|0|1|3.94|18647.99
38272|17|1|0|1|1.44|6756.25
38272|52|2|0|1|0.94|5551.25
38272|71|1|0|1|1.06|1238.63
38272|81|1|0|1|2.95|10952.02
38272|87|1|0|0|1.63|3551.55
38443|17|1|0|1|1.11|5049.56
38454|32|2|0|1|1.02|4152.01
38481|81|1|0|1|1.1|2577.21
38512|17|2|0|1|4.99|21229.83
38557|59|1|0|1|0.23|882.87
38645|68|1|0|0|0.49|2130.64
38764|40|2|0|1|0.81|5384.81
38795|40|2|0|1|2.18|13269.96
39040|81|2|0|1|2.54|24222.28
39112|32|2|0|1|5.68|21277.79
39261|87|1|0|0|1.08|518.73
39261|87|2|0|0|1.08|816.68
39261|94|2|0|0|2.43|8386.97
39276|17|2|0|1|0.39|2082.6
39360|32|2|0|1|3.08|14521.09
39495|17|1|0|1|3.76|10050.49
39664|59|1|0|1|1.12|1114.0
39664|59|2|0|1|1.12|3721.16
39664|68|1|0|0|1.43|4137.42
39939|87|2|0|0|0.69|10761.54
39979|17|1|0|1|0.74|3560.94
40200|71|1|0|1|1.77|2000.61
40204|17|2|0|1|0.25|972.68
40352|32|2|0|1|0.35|3069.86
40447|26|2|0|1|1.48|10391.65
41027|32|2|0|1|1.88|18068.25
41398|17|2|0|1|0.99|3742.42
41607|59|1|0|1|1.66|3834.34
41607|81|1|0|1|0.46|1483.73
42164|17|2|0|1|0.62|3407.46
42384|59|1|0|1|0.12|897.28
42448|9|2|0|0|1.02|3096.27
42483|32|2|0|1|0.3|2218.72
42520|32|2|0|1|0.04|561.49
42577|9|2|0|0|1.2|2462.49
42777|59|1|0|1|0.78|2722.23
42787|40|2|0|1|0.97|9355.62
42915|40|1|0|1|0.27|969.43
43077|9|2|0|0|0.5|1167.3
43129|59|1|0|1|0.61|2020.67
43256|87|2|0|0|1.61|9404.63
43705|17|2|0|1|4.27|10293.34
44150|9|2|0|0|4.31|31374.34
44150|32|2|0|1|1.04|8621.91
44150|59|1|0|1|1.45|15032.13
44150|81|2|0|1|0.89|14339.31
44150|87|1|0|0|0.1|591.7
44155|59|2|0|1|0.03|457.15
44512|32|2|0|1|3.78|34294.67
44625|17|2|0|1|1.29|4235.42
44713|59|1|0|1|2.12|3897.07
44837|68|1|0|0|0.4|3050.15
45489|26|2|0|1|1.87|9926.83
45489|32|2|0|1|6.8|64770.76
45680|59|2|0|1|1.77|14207.57
45742|9|2|0|0|0.98|3170.61
45773|32|2|0|1|5.22|43053.36
45849|40|2|0|1|0.51|3645.82
46130|59|2|0|1|0.13|664.48
46499|32|2|0|1|0.28|1950.56
46712|59|2|0|1|0.28|2096.82
47033|59|1|0|1|1.05|4245.9
47258|40|2|0|1|1.33|5572.85
47298|59|1|0|1|0.17|376.51
47465|59|2|0|1|1.02|5539.11
47532|26|2|0|1|0.55|2643.87
47561|17|2|0|1|0.58|4761.79
47829|17|1|0|1|1.31|1585.98
47829|17|2|0|1|1.31|7138.31
47829|92|1|0|0|1.35|13891.59
47874|17|1|0|1|1.14|3146.35
47874|59|1|0|1|0.84|3156.66
47921|32|2|0|1|7.37|43596.49
48223|17|2|0|1|1.46|8591.12
48410|68|1|0|0|1.12|2985.83
48410|68|2|0|0|1.12|4249.47
48410|81|1|0|1|1.29|5565.71
48410|81|2|0|1|1.29|8766.62
48410|87|2|0|0|0.24|1538.69
48438|17|1|0|1|0.44|1890.93
48453|17|1|0|1|2.09|9838.18
48453|17|2|0|1|2.09|2986.86
48461|84|2|0|0|2.2|16183.7
48615|15|2|0|1|2.01|15554.45
48615|81|2|0|1|1.81|17370.12
48626|32|2|0|1|3.75|24161.54
48652|17|1|0|1|0.57|2192.37
48652|59|1|0|1|1.24|2041.63
48720|59|2|0|1|0.22|2557.14
48807|17|1|0|1|0.47|2671.09
48816|15|2|0|1|2.11|13244.11
48827|17|1|0|1|5.24|5817.69
48827|17|2|0|1|5.24|28344.17
48827|40|2|0|1|8.41|56602.27
48827|59|1|0|1|8.13|9065.68
48827|59|2|0|1|8.13|12526.82
48849|59|2|0|1|2.03|11033.74
48877|32|2|0|1|13.18|113807.03
48877|52|2|0|1|7.21|40410.11
48877|59|2|0|1|7.17|51030.09
48877|81|2|0|1|7.99|72807.46
48890|48|2|0|0|4.98|10311.16
49034|59|1|0|1|1.1|2044.67
49130|17|1|0|1|2.71|6341.97
49305|9|2|0|0|3.18|9499.29
49345|40|2|0|1|1.83|2558.6
49345|59|2|0|1|0.82|634.93
49541|68|1|0|0|3.0|14364.39
49541|87|2|0|0|2.78|28430.94
49541|94|2|0|0|1.88|5772.55
49636|9|2|0|0|2.86|4735.5
49636|17|2|0|1|12.25|68221.47
49636|26|2|0|1|3.02|9317.18
49636|52|2|0|1|6.9|31612.01
49636|59|2|0|1|20.81|85487.6
49636|81|2|0|1|0.44|4132.55
49672|32|2|0|1|1.2|5101.23
49929|59|1|0|1|0.17|797.22
50093|17|1|0|1|1.03|5159.62
50343|87|1|0|0|3.43|13980.07
50386|40|2|0|1|0.43|3322.36
50441|59|1|0|1|1.01|4517.02
50486|59|2|0|1|2.4|13746.51
50528|4|2|1|1|21.6|50177.44
50528|52|2|1|1|2.85|5666.21
50647|40|2|0|1|0.52|2057.81
50909|9|2|0|0|2.0|9449.36
51031|8|2|0|0|2.09|5656.41
51311|59|1|0|1|0.38|707.83
51387|23|2|0|1|0.44|1946.13
51766|52|1|0|1|0.69|3802.13
51822|17|1|0|1|12.41|35814.65
51852|17|2|0|1|2.55|13322.29
52008|8|2|0|0|6.9|51465.77
52069|40|2|0|1|2.4|18321.68
52160|94|2|0|0|4.25|14631.0
52182|17|1|0|1|1.1|1760.83
52311|87|2|0|0|0.23|1512.06
52363|59|1|0|1|0.76|4720.51
52441|17|2|0|1|0.27|1080.85
52475|59|1|0|1|1.71|3298.24
52835|59|2|0|1|0.74|3692.54
52973|43|2|0|0|1.36|6844.62
53020|15|2|0|1|0.29|1881.76
53135|40|2|0|1|0.28|993.63
53137|4|2|1|1|6.88|15371.61
53137|26|2|1|1|5.06|9044.67
53298|59|2|0|1|2.22|6178.94
53833|68|1|0|0|0.85|5425.17
53891|32|2|0|1|1.48|2756.4
53975|17|2|0|1|2.34|11132.81
53975|32|2|0|1|0.31|1655.4
54183|87|1|0|0|1.26|3272.92
54397|87|1|0|0|0.1|758.64
54915|15|2|0|1|2.06|18337.04
54960|68|1|0|0|1.57|6024.11
55225|32|2|0|1|2.37|3643.52
55261|32|2|0|1|3.27|4818.58
55281|26|2|0|1|0.31|2086.57
55370|17|1|0|1|0.84|1578.32
55497|59|1|0|1|6.72|5227.74
55518|40|2|0|1|1.22|3635.92
55611|81|1|0|1|0.89|6232.04
55618|32|2|0|1|0.41|2986.57
55644|52|2|0|1|0.95|9822.36
55693|52|2|0|1|0.41|3565.04
55823|59|1|0|1|0.89|3604.68
56446|17|1|0|1|0.59|2199.03
56834|32|2|0|1|2.14|11456.21
56863|17|2|0|1|1.51|7173.91
56971|32|2|0|1|4.71|33078.14
57052|17|1|0|1|1.83|6064.92
57052|59|1|0|1|5.89|18277.53
57052|87|1|0|0|3.1|15835.84
57191|32|1|0|1|3.73|24491.93
57191|32|2|0|1|3.73|34379.45
57203|59|1|0|1|0.31|719.19
57254|32|2|0|1|1.41|13689.55
57254|59|2|0|1|1.11|4747.42
57397|59|2|0|1|1.0|5638.75
57440|32|2|0|1|3.72|2953.53
57450|17|1|0|1|0.41|1614.44
58150|52|2|0|1|1.63|9351.01
58378|81|1|0|1|0.73|5763.96
58478|17|2|0|1|0.18|2653.65
58567|17|2|0|1|2.62|10573.37
58595|81|2|0|1|2.28|19306.96
58685|52|2|0|1|0.26|2065.32
58769|32|2|0|1|4.25|40099.41
58769|59|2|0|1|4.07|42011.78
58948|17|1|0|1|0.42|576.42
59027|15|2|0|1|0.45|3293.72
59124|15|2|0|1|0.3|1606.17
59146|59|2|0|1|1.7|10856.57
59317|15|2|0|1|0.85|5506.95
59317|59|2|0|1|1.78|1927.18
59397|40|2|0|1|2.7|26500.54
59397|59|2|0|1|2.79|15758.38
59516|59|1|0|1|0.55|3590.21
59516|65|1|0|1|1.14|5425.27
59544|59|2|0|1|2.52|14756.56
59598|32|1|0|1|0.08|781.8
59612|81|2|0|1|1.13|5529.99
59757|9|2|0|0|0.42|1581.63
59892|9|2|0|0|3.54|13297.51
59892|17|2|0|1|7.68|49280.63
59939|9|2|0|0|2.54|8592.15
59939|17|1|0|1|10.86|30170.66
59939|17|2|0|1|10.86|32236.4
59939|52|2|0|1|3.53|15716.02
60279|87|1|0|0|1.12|9289.71
60279|87|2|0|0|1.12|14204.88
60635|17|1|0|1|2.48|19743.75
60667|40|2|0|1|0.6|3672.45
60871|40|2|0|1|3.93|13386.12
60871|59|2|0|1|4.61|5900.88
60871|81|1|0|1|6.09|17066.3
60871|81|2|0|1|6.09|31430.49
61062|9|2|0|0|2.32|8799.51
61062|84|2|0|0|0.9|9740.38
61062|94|2|0|0|2.0|10567.5
61076|23|2|0|1|0.87|3681.58
61161|59|1|0|1|1.58|5286.07
61177|17|2|0|1|7.04|31445.47
61177|26|2|0|1|2.29|16261.05
61177|32|2|0|1|5.15|39685.49
61177|52|2|0|1|7.94|35262.0
61370|15|2|0|1|1.0|4394.55
61431|40|2|0|1|1.26|3700.06
61478|32|2|0|1|2.49|2649.01
61497|15|2|0|1|1.83|13378.28
61845|59|1|0|1|0.48|2013.77
61928|81|1|0|1|2.45|9060.28
62259|94|2|0|0|0.4|1896.3
62440|15|2|0|1|0.23|1675.68
62521|59|1|0|1|0.04|487.12
62521|87|2|0|0|0.02|345.26
62580|59|1|0|1|0.56|700.61
62606|26|2|0|1|0.49|3405.49
62629|23|2|0|1|1.76|7312.47
62629|81|1|0|1|5.09|14534.34
62869|59|1|0|1|0.4|2114.47
62977|26|2|0|1|1.85|9272.61
62977|52|2|0|1|4.84|19543.24
62977|87|2|0|0|0.39|5760.55
63133|59|1|0|1|1.7|2141.01
63133|68|1|0|0|1.48|6175.94
63133|68|2|0|0|0.13|847.77
63133|81|1|0|1|0.22|1229.36
63133|81|2|0|1|0.22|1882.61
63133|87|2|0|0|0.12|1439.04
63181|17|1|0|1|2.68|15169.95
63181|68|1|0|0|1.1|5914.33
63209|17|1|0|1|0.64|3566.26
63209|17|2|0|1|0.64|5318.36
63312|15|2|0|1|2.12|15287.9
63365|59|1|0|1|4.41|13591.54
63510|59|1|0|1|0.14|430.48
63812|40|1|0|1|1.05|3193.95
63812|40|2|0|1|2.32|10111.77
63987|68|1|0|0|0.51|4498.58
64042|59|1|0|1|4.03|23006.03
64329|59|2|0|1|0.89|8709.49
64499|32|2|0|1|1.4|12396.08
64722|81|1|0|1|0.63|3774.18
64738|52|1|0|1|0.44|3419.76
64738|52|2|0|1|0.44|4419.16
64845|59|1|0|1|0.81|1379.54
64845|59|2|0|1|0.81|1901.86
64919|59|2|0|1|1.4|10984.75
65256|87|2|0|0|0.81|9696.74
65375|32|2|0|1|2.17|15096.72
65838|59|1|0|1|1.4|3904.79
65838|59|2|0|1|1.4|4605.41
65920|81|1|0|1|0.17|1499.54
65935|9|2|0|0|0.57|1405.63
65991|15|2|0|1|1.94|19895.41
66010|59|2|0|1|0.73|4331.75
66052|81|2|0|1|1.74|10749.6
66350|9|2|0|0|1.95|8398.73
66350|32|2|0|1|3.13|20271.24
66350|59|2|0|1|3.1|20405.74
66451|59|1|0|1|4.65|9758.42
66472|17|1|0|1|0.47|1906.99
66708|40|2|0|1|0.66|4799.56
66871|68|1|0|0|0.96|3080.02
66914|15|2|0|1|1.16|8006.42
67061|40|2|0|1|0.26|1797.05
67186|32|2|0|1|3.22|10166.22
67292|43|2|0|0|0.57|3547.67
67512|9|2|0|0|0.82|4380.21
67670|17|2|0|1|0.62|3781.54
67739|9|2|0|0|4.99|14265.47
67743|59|1|0|1|0.9|3616.12
67767|52|2|0|1|0.28|3409.0
67872|15|2|0|1|4.43|27598.17
67923|23|2|0|1|3.24|21883.22
67974|40|2|0|1|1.64|14834.28
68049|87|2|0|0|0.46|3970.02
68089|26|2|0|1|2.4|16102.51
68089|52|2|0|1|9.35|45049.62
68089|59|2|0|1|9.54|73550.44
68145|4|2|1|1|5.18|12534.57
68145|15|2|1|1|0.85|3786.14
68145|26|2|1|1|1.7|3259.08
68145|52|2|1|1|1.95|4497.78
68145|59|2|1|1|2.86|7235.24
68718|52|2|0|1|2.11|8622.86
68761|32|2|0|1|1.23|5425.1
68807|17|1|0|1|0.6|2096.21
68850|59|1|0|1|2.08|8979.83
68936|40|2|0|1|3.26|14676.91
